name	scientific_name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
MVC343	Serratia plymuthica	82996	S	6	5	11	0.0
MVC343	Brenneria sp. EniD312	598467	S	5	0	5	0.0
MVC343	Pantoea alhagi	1891675	S	121	9	130	2e-05
MVC343	Klebsiella quasipneumoniae	1463165	S	81	28	109	2e-05
MVC343	Cedecea neteri	158822	S	75	1	76	1e-05
MVC343	Enterobacter sp. SA187	1914861	S	157	2	159	2.9999999999999997e-05
MVC343	Enterobacter sp. FY-07	1692238	S	47	0	47	1e-05
MVC343	Plesiomonas shigelloides	703	S	152	0	152	2e-05
MVC343	Limnobaculum parvum	2172103	S	5	0	5	0.0
MVC343	Cronobacter malonaticus	413503	S	7	7	14	0.0
MVC343	Cronobacter turicensis	413502	S	14	6	20	0.0
MVC343	Cronobacter muytjensii	413501	S	21	6	27	0.0
MVC343	Enterobacter bugandensis	881260	S	17	1	18	0.0
MVC343	Enterobacter sp. Crenshaw	1977566	S	7	4	11	0.0
MVC343	Tatumella ptyseos	82987	S	4	0	4	0.0
MVC343	Candidatus Pantoea carbekii	1235990	S	4	0	4	0.0
MVC343	Enterobacter hormaechei	158836	S	69	91	160	2.9999999999999997e-05
MVC343	Enterobacter sp. 638	399742	S	27	0	27	0.0
MVC343	Tatumella citrea	53336	S	4	0	4	0.0
MVC343	Escherichia albertii	208962	S	3623	416	4039	0.00066
MVC343	Providencia rettgeri	587	S	12	4	16	0.0
MVC343	Proteus mirabilis	584	S	35	2	37	1e-05
MVC343	Morganella morganii	582	S	12	1	13	0.0
MVC343	Klebsiella michiganensis	1134687	S	39	6	45	1e-05
MVC343	Pseudomonas putida	303	S	5	3	8	0.0
MVC343	Citrobacter sp. FDAARGOS_156	1702170	S	164	82	246	4e-05
MVC343	Brenneria goodwinii	1109412	S	5	0	5	0.0
MVC343	Kosakonia oryzae	497725	S	141	45	186	2.9999999999999997e-05
MVC343	Serratia sp. MYb239	2033438	S	4	5	9	0.0
MVC343	Enterobacter sp. HK169	1868135	S	4	2	6	0.0
MVC343	Enterobacteriaceae bacterium strain FGI 57	693444	S	87	1	88	1e-05
MVC343	Klebsiella quasivariicola	2026240	S	21	1	22	0.0
MVC343	Shigella flexneri	623	S	578	503	1081	0.00018
MVC343	Shigella dysenteriae	622	S	1148	952	2100	0.00033999999999999997
MVC343	Gibbsiella quercinecans	929813	S	15	0	15	0.0
MVC343	Klebsiella pneumoniae	573	S	655	2014	2669	0.00044
MVC343	Klebsiella oxytoca	571	S	50	3	53	1e-05
MVC343	Lelliottia jeotgali	1907578	S	25	4	29	0.0
MVC343	Raoultella planticola	575	S	27	3	30	0.0
MVC343	Serratia sp. YD25	1759437	S	6	1	7	0.0
MVC343	Lelliottia sp. WB101	2153385	S	35	6	41	1e-05
MVC343	Pasteurella multocida	747	S	10	3	13	0.0
MVC343	Plautia stali symbiont	891974	S	17	0	17	0.0
MVC343	Histophilus somni	731	S	4	2	6	0.0
MVC343	Aeromonas veronii	654	S	4	1	5	0.0
MVC343	Candidatus Hoaglandella endobia	1778263	S	4	0	4	0.0
MVC343	Citrobacter freundii complex sp. CFNIH2	2066049	S	10	34	44	1e-05
MVC343	Cronobacter sakazakii	28141	S	30	23	53	1e-05
MVC343	Yersinia enterocolitica	630	S	14	1	15	0.0
MVC343	Hafnia alvei	569	S	6	3	9	0.0
MVC343	Yersinia pestis	632	S	52	333	385	5.9999999999999995e-05
MVC343	Candidatus Sodalis pierantonius	1486991	S	7	3	10	0.0
MVC343	Citrobacter youngae	133448	S	8	28	36	1e-05
MVC343	Yersinia frederiksenii	29484	S	5	6	11	0.0
MVC343	Chania multitudinisentens	1639108	S	20	0	20	0.0
MVC343	Escherichia coli	562	S	4003276	2088101	6091377	0.99556
MVC343	Shimwellia blattae	563	S	171	0	171	2.9999999999999997e-05
MVC343	Escherichia fergusonii	564	S	452	239	691	0.00011
MVC343	Enterobacter cloacae complex sp.	2027919	S	15	3	18	0.0
MVC343	Klebsiella variicola	244366	S	14	5	19	0.0
MVC343	Staphylococcus aureus	1280	S	16	2	18	0.0
MVC343	Lonsdalea britannica	1082704	S	4	0	4	0.0
MVC343	Cronobacter dublinensis	413497	S	95	29	124	2e-05
MVC343	Enterobacter cancerogenus	69218	S	35	0	35	1e-05
MVC343	Enterobacter roggenkampii	1812935	S	7	3	10	0.0
MVC343	Enterobacteriaceae bacterium ENNIH1	2066051	S	25	3	28	0.0
MVC343	Edwardsiella ictaluri	67780	S	9	11	20	0.0
MVC343	Pectobacterium wasabiae	55208	S	4	1	5	0.0
MVC343	Dickeya zeae	204042	S	5	1	6	0.0
MVC343	Citrobacter farmeri	67824	S	52	18	70	1e-05
MVC343	Citrobacter rodentium	67825	S	717	32	749	0.00011999999999999999
MVC343	Citrobacter werkmanii	67827	S	87	38	125	2e-05
MVC343	Pantoea sp. At-9b	592316	S	6	0	6	0.0
MVC343	Pectobacterium carotovorum	554	S	9	4	13	0.0
MVC343	Dickeya chrysanthemi	556	S	7	1	8	0.0
MVC343	Enterobacter cloacae	550	S	853	558	1411	0.00022999999999999998
MVC343	Pantoea ananatis	553	S	9	1	10	0.0
MVC343	Xenorhabdus doucetiae	351671	S	4	0	4	0.0
MVC343	Pantoea vagans	470934	S	9	6	15	0.0
MVC343	Salmonella phage IME207	1873985	S	123	0	123	2e-05
MVC343	Xenorhabdus poinarii	40577	S	5	1	6	0.0
MVC343	Xenorhabdus bovienii	40576	S	8	1	9	0.0
MVC343	Erwinia sp. Ejp617	215689	S	5	43	48	1e-05
MVC343	Kluyvera intermedia	61648	S	21	1	22	0.0
MVC343	Lelliottia amnigena	61646	S	74	3	77	1e-05
MVC343	Pluralibacter gergoviae	61647	S	47	0	47	1e-05
MVC343	Cronobacter universalis	535744	S	7	6	13	0.0
MVC343	Enterobacter asburiae	61645	S	53	7	60	1e-05
MVC343	Enterococcus faecalis	1351	S	99	1	100	2e-05
MVC343	Rahnella sp. ERMR1:05	1805933	S	36	5	41	1e-05
MVC343	Citrobacter freundii complex sp. CFNIH9	2077149	S	6	20	26	0.0
MVC343	Homo sapiens	9606	S	113	1	114	2e-05
MVC343	Erwinia persicina	55211	S	4	0	4	0.0
MVC343	Citrobacter freundii complex sp. CFNIH3	2077147	S	9	19	28	0.0
MVC343	Kosakonia sacchari	1158459	S	28	1	29	0.0
MVC343	Serratia marcescens	615	S	20	9	29	0.0
MVC343	Erwinia billingiae	182337	S	4	0	4	0.0
MVC343	Enterobacter sp. R4-368	1166130	S	24	0	24	0.0
MVC343	Klebsiella sp. M5al	1934254	S	5	0	5	0.0
MVC343	Citrobacter braakii	57706	S	14	51	65	1e-05
MVC343	Leminorella richardii	158841	S	4	0	4	0.0
MVC343	Staphylococcus haemolyticus	1283	S	98	6	104	2e-05
MVC343	Pantoea stewartii	66269	S	5	0	5	0.0
MVC343	Candidatus Hamiltonella defensa	138072	S	6	0	6	0.0
MVC343	Enterobacter cloacae complex sp. ECNIH7	1915310	S	7	4	11	0.0
MVC343	Serratia fonticola	47917	S	7	0	7	0.0
MVC343	Vibrio campbellii	680	S	5	0	5	0.0
MVC91	Escherichia marmotae	1499973	S	766	66	832	0.0002
MVC91	[Enterobacter] lignolyticus	1334193	S	45	1	46	1e-05
MVC91	Citrobacter amalonaticus	35703	S	104	12	116	2.9999999999999997e-05
MVC91	Raoultella ornithinolytica	54291	S	30	28	58	1e-05
MVC91	Cronobacter condimenti	1163710	S	21	2	23	1e-05
MVC91	Lelliottia nimipressuralis	69220	S	9	1	10	0.0
MVC91	Leclercia sp. LSNIH1	1920114	S	12	16	28	1e-05
MVC91	Citrobacter freundii	546	S	35	60	95	2e-05
MVC91	Citrobacter koseri	545	S	183	6	189	4e-05
MVC91	Pantoea sp. PSNIH1	1484158	S	5	0	5	0.0
MVC91	Klebsiella aerogenes	548	S	123	3	126	2.9999999999999997e-05
MVC91	Burkholderia dolosa	152500	S	5	3	8	0.0
MVC91	Pseudomonas aeruginosa	287	S	34	5	39	1e-05
MVC91	Salmonella bongori	54736	S	86	0	86	2e-05
MVC91	Salmonella enterica	28901	S	2823	3198	6021	0.00143
MVC91	Kosakonia cowanii	208223	S	29	0	29	1e-05
MVC91	Enterobacteriaceae bacterium w6	2282310	S	6	9	15	0.0
MVC91	Brenneria sp. EniD312	598467	S	13	0	13	0.0
MVC91	Klebsiella quasipneumoniae	1463165	S	69	37	106	2.9999999999999997e-05
MVC91	Cedecea neteri	158822	S	42	0	42	1e-05
MVC91	Enterobacter sp. SA187	1914861	S	78	2	80	2e-05
MVC91	Enterobacter sp. FY-07	1692238	S	30	0	30	1e-05
MVC91	Shewanella baltica	62322	S	4	5	9	0.0
MVC91	secondary endosymbiont of Trabutina mannipara	1835721	S	82	2	84	2e-05
MVC91	Enterobacteriaceae bacterium w17	2282309	S	6	9	15	0.0
MVC91	Limnobaculum parvum	2172103	S	8	0	8	0.0
MVC91	Cronobacter malonaticus	413503	S	4	2	6	0.0
MVC91	Cronobacter turicensis	413502	S	8	2	10	0.0
MVC91	Cronobacter muytjensii	413501	S	16	3	19	0.0
MVC91	Enterobacter bugandensis	881260	S	80	9	89	2e-05
MVC91	Pragia fontium	82985	S	5	0	5	0.0
MVC91	Enterobacter hormaechei	158836	S	44	91	135	2.9999999999999997e-05
MVC91	Enterobacter sp. 638	399742	S	16	1	17	0.0
MVC91	Escherichia albertii	208962	S	1421	183	1604	0.00037999999999999997
MVC91	Proteus mirabilis	584	S	432	12	444	0.00011
MVC91	Morganella morganii	582	S	4	0	4	0.0
MVC91	Candidatus Fukatsuia symbiotica	1878942	S	5	0	5	0.0
MVC91	Klebsiella michiganensis	1134687	S	295	57	352	8e-05
MVC91	Pseudomonas putida	303	S	49	1	50	1e-05
MVC91	Citrobacter sp. FDAARGOS_156	1702170	S	100	7	107	2.9999999999999997e-05
MVC91	Serratia liquefaciens	614	S	4	0	4	0.0
MVC91	Kosakonia oryzae	497725	S	23	30	53	1e-05
MVC91	Tatumella citrea	53336	S	5	0	5	0.0
MVC91	Enterobacteriaceae bacterium strain FGI 57	693444	S	44	0	44	1e-05
MVC91	Klebsiella quasivariicola	2026240	S	12	1	13	0.0
MVC91	Shigella flexneri	623	S	375	515	890	0.00021
MVC91	Shigella dysenteriae	622	S	723	941	1664	0.0004
MVC91	Gibbsiella quercinecans	929813	S	8	0	8	0.0
MVC91	Klebsiella pneumoniae	573	S	76012	8466	84478	0.02008
MVC91	Klebsiella oxytoca	571	S	47	4	51	1e-05
MVC91	Lelliottia jeotgali	1907578	S	21	3	24	1e-05
MVC91	Raoultella planticola	575	S	33	4	37	1e-05
MVC91	Pseudomonas sp. UW4	1207075	S	4	0	4	0.0
MVC91	Thioflavicoccus mobilis	80679	S	4	1	5	0.0
MVC91	Lelliottia sp. WB101	2153385	S	22	3	25	1e-05
MVC91	Pasteurella multocida	747	S	4	0	4	0.0
MVC91	Plautia stali symbiont	891974	S	463	4	467	0.00011
MVC91	Aeromonas veronii	654	S	6	0	6	0.0
MVC91	Citrobacter freundii complex sp. CFNIH2	2066049	S	774	372	1146	0.00027
MVC91	secondary endosymbiont of Ctenarytaina eucalypti	1199245	S	4	0	4	0.0
MVC91	Cronobacter sakazakii	28141	S	19	28	47	1e-05
MVC91	Yersinia enterocolitica	630	S	12	3	15	0.0
MVC91	Hafnia alvei	569	S	4	3	7	0.0
MVC91	Yersinia pestis	632	S	92	224	316	8e-05
MVC91	Escherichia coli	562	S	2361215	1742327	4103542	0.9753799999999999
MVC91	Shimwellia blattae	563	S	88	0	88	2e-05
MVC91	Escherichia fergusonii	564	S	288	159	447	0.00011
MVC91	Enterobacter cloacae complex sp.	2027919	S	17	6	23	1e-05
MVC91	Klebsiella variicola	244366	S	9	4	13	0.0
MVC91	Cronobacter dublinensis	413497	S	25	5	30	1e-05
MVC91	Enterobacter cancerogenus	69218	S	18	0	18	0.0
MVC91	Enterobacter roggenkampii	1812935	S	5	6	11	0.0
MVC91	Enterobacteriaceae bacterium ENNIH1	2066051	S	10	1	11	0.0
MVC91	Edwardsiella ictaluri	67780	S	322	7	329	8e-05
MVC91	Dickeya zeae	204042	S	26	8	34	1e-05
MVC91	Citrobacter farmeri	67824	S	19	1	20	0.0
MVC91	Citrobacter rodentium	67825	S	139	4	143	2.9999999999999997e-05
MVC91	Citrobacter werkmanii	67827	S	63	8	71	2e-05
MVC91	Pantoea sp. At-9b	592316	S	71	1	72	2e-05
MVC91	Enterobacter cloacae	550	S	608	765	1373	0.00033
MVC91	Pantoea ananatis	553	S	6	0	6	0.0
MVC91	Xenorhabdus doucetiae	351671	S	4	0	4	0.0
MVC91	Pantoea vagans	470934	S	4	3	7	0.0
MVC91	Xenorhabdus poinarii	40577	S	5	0	5	0.0
MVC91	Kluyvera intermedia	61648	S	8	0	8	0.0
MVC91	Lelliottia amnigena	61646	S	50	2	52	1e-05
MVC91	Pluralibacter gergoviae	61647	S	29	0	29	1e-05
MVC91	Enterobacter asburiae	61645	S	27	5	32	1e-05
MVC91	Homo sapiens	9606	S	145	1	146	2.9999999999999997e-05
MVC91	Citrobacter freundii complex sp. CFNIH3	2077147	S	8	14	22	1e-05
MVC91	Kosakonia sacchari	1158459	S	22	1	23	1e-05
MVC91	Serratia marcescens	615	S	162	11	173	4e-05
MVC91	Enterobacter sp. R4-368	1166130	S	12	0	12	0.0
MVC91	Pectobacterium atrosepticum	29471	S	5	3	8	0.0
MVC91	Citrobacter braakii	57706	S	5	15	20	0.0
MVC91	Staphylococcus aureus	1280	S	26	6	32	1e-05
MVC91	Serratia fonticola	47917	S	5	0	5	0.0
MVC382	Photorhabdus thracensis	230089	S	5	5	10	0.0
MVC382	Escherichia marmotae	1499973	S	3083846	273660	3357506	0.83949
MVC382	[Enterobacter] lignolyticus	1334193	S	187	9	196	5e-05
MVC382	Vibrio harveyi	669	S	5	1	6	0.0
MVC382	Citrobacter amalonaticus	35703	S	228	141	369	9e-05
MVC382	Raoultella ornithinolytica	54291	S	88	79	167	4e-05
MVC382	Cronobacter condimenti	1163710	S	130	18	148	4e-05
MVC382	Lelliottia nimipressuralis	69220	S	127	26	153	4e-05
MVC382	Leclercia sp. LSNIH1	1920114	S	50	14	64	2e-05
MVC382	Citrobacter freundii	546	S	312	619	931	0.00022999999999999998
MVC382	Citrobacter koseri	545	S	442	38	480	0.00011999999999999999
MVC382	Pantoea sp. PSNIH1	1484158	S	22	3	25	1e-05
MVC382	Klebsiella aerogenes	548	S	207	9	216	5e-05
MVC382	Salmonella bongori	54736	S	134	0	134	2.9999999999999997e-05
MVC382	Dickeya dadantii	204038	S	5	72	77	2e-05
MVC382	Salmonella enterica	28901	S	3940	8886	12826	0.00321
MVC382	Buchnera aphidicola	9	S	4	0	4	0.0
MVC382	Enterobacter ludwigii	299767	S	18	22	40	1e-05
MVC382	Kosakonia cowanii	208223	S	107	2	109	2.9999999999999997e-05
MVC382	Enterobacteriaceae bacterium w6	2282310	S	20	6	26	1e-05
MVC382	Serratia plymuthica	82996	S	65	14	79	2e-05
MVC382	Brenneria sp. EniD312	598467	S	45	0	45	1e-05
MVC382	Pantoea alhagi	1891675	S	45	5	50	1e-05
MVC382	Klebsiella quasipneumoniae	1463165	S	24	18	42	1e-05
MVC382	Cedecea neteri	158822	S	45	1	46	1e-05
MVC382	Paraburkholderia caribensis	75105	S	5	17	22	1e-05
MVC382	Enterobacteria phage HK446	1147145	S	127	322	449	0.00011
MVC382	Enterobacter sp. SA187	1914861	S	69	1	70	2e-05
MVC382	Enterobacter sp. FY-07	1692238	S	183	4	187	5e-05
MVC382	Plesiomonas shigelloides	703	S	35	0	35	1e-05
MVC382	Cronobacter malonaticus	413503	S	5	3	8	0.0
MVC382	Enterobacter bugandensis	881260	S	4	0	4	0.0
MVC382	Pragia fontium	82985	S	4	0	4	0.0
MVC382	Leclercia adecarboxylata	83655	S	68	133	201	5e-05
MVC382	Enterobacter hormaechei	158836	S	165	197	362	9e-05
MVC382	Enterobacter sp. 638	399742	S	15	0	15	0.0
MVC382	Escherichia albertii	208962	S	13300	1985	15285	0.0038200000000000005
MVC382	Rahnella aquatilis	34038	S	13	3	16	0.0
MVC382	Proteus mirabilis	584	S	130	7	137	2.9999999999999997e-05
MVC382	Candidatus Fukatsuia symbiotica	1878942	S	4	0	4	0.0
MVC382	Klebsiella michiganensis	1134687	S	40	27	67	2e-05
MVC382	Citrobacter sp. FDAARGOS_156	1702170	S	203	61	264	7e-05
MVC382	Legionella pneumophila	446	S	36	1	37	1e-05
MVC382	Antarctobacter heliothermus	74033	S	38	1	39	1e-05
MVC382	Kosakonia oryzae	497725	S	60	30	90	2e-05
MVC382	Cutibacterium acnes	1747	S	14	4	18	0.0
MVC382	Enterobacter sp. HK169	1868135	S	89	64	153	4e-05
MVC382	Enterobacteriaceae bacterium strain FGI 57	693444	S	117	2	119	2.9999999999999997e-05
MVC382	Serratia proteamaculans	28151	S	37	0	37	1e-05
MVC382	Klebsiella quasivariicola	2026240	S	5	0	5	0.0
MVC382	Shigella flexneri	623	S	99	164	263	7e-05
MVC382	Shigella dysenteriae	622	S	632	892	1524	0.00037999999999999997
MVC382	Gibbsiella quercinecans	929813	S	116	1	117	2.9999999999999997e-05
MVC382	Klebsiella pneumoniae	573	S	496	257	753	0.00018999999999999998
MVC382	Klebsiella oxytoca	571	S	197	59	256	5.9999999999999995e-05
MVC382	Lelliottia jeotgali	1907578	S	22	7	29	1e-05
MVC382	Raoultella planticola	575	S	23	3	26	1e-05
MVC382	Pseudomonas sp. UW4	1207075	S	5	13	18	0.0
MVC382	Pantoea rwandensis	1076550	S	4	0	4	0.0
MVC382	Lelliottia sp. WB101	2153385	S	42	14	56	1e-05
MVC382	Plautia stali symbiont	891974	S	13	0	13	0.0
MVC382	Candidatus Doolittlea endobia	1778262	S	5	1	6	0.0
MVC382	Citrobacter freundii complex sp. CFNIH2	2066049	S	143	289	432	0.00011
MVC382	secondary endosymbiont of Ctenarytaina eucalypti	1199245	S	5	1	6	0.0
MVC382	Cronobacter sakazakii	28141	S	196	110	306	8e-05
MVC382	Yersinia enterocolitica	630	S	8	2	10	0.0
MVC382	Hafnia alvei	569	S	23	2	25	1e-05
MVC382	Yersinia pestis	632	S	7	271	278	7e-05
MVC382	Candidatus Sodalis pierantonius	1486991	S	12	0	12	0.0
MVC382	Citrobacter youngae	133448	S	19	46	65	2e-05
MVC382	Yersinia frederiksenii	29484	S	7	18	25	1e-05
MVC382	Chania multitudinisentens	1639108	S	4	0	4	0.0
MVC382	Escherichia coli	562	S	269234	325026	594260	0.14858
MVC382	Shimwellia blattae	563	S	160	2	162	4e-05
MVC382	Escherichia fergusonii	564	S	2949	1232	4181	0.00105
MVC382	Enterobacter cloacae complex sp.	2027919	S	250	78	328	8e-05
MVC382	Klebsiella variicola	244366	S	11	16	27	1e-05
MVC382	Staphylococcus aureus	1280	S	8	7	15	0.0
MVC382	Enterobacteria phage HK544	432201	S	101	277	378	9e-05
MVC382	Sodalis praecaptivus	1239307	S	73	2	75	2e-05
MVC382	Yersinia aleksiciae	263819	S	29	0	29	1e-05
MVC382	Cronobacter dublinensis	413497	S	4	0	4	0.0
MVC382	Xenorhabdus doucetiae	351671	S	5	0	5	0.0
MVC382	Enterobacter cancerogenus	69218	S	9	0	9	0.0
MVC382	Enterobacteriaceae bacterium ENNIH1	2066051	S	6	1	7	0.0
MVC382	Microbulbifer aggregans	1769779	S	25	0	25	1e-05
MVC382	Dickeya zeae	204042	S	7	22	29	1e-05
MVC382	Citrobacter farmeri	67824	S	175	44	219	5e-05
MVC382	Citrobacter rodentium	67825	S	366	19	385	0.0001
MVC382	Citrobacter werkmanii	67827	S	208	60	268	7e-05
MVC382	Pantoea sp. At-9b	592316	S	53	3	56	1e-05
MVC382	Pectobacterium carotovorum	554	S	297	10	307	8e-05
MVC382	Enterobacter cloacae	550	S	305	267	572	0.00014
MVC382	Pantoea ananatis	553	S	8	1	9	0.0
MVC382	Yersinia pseudotuberculosis	633	S	4	1	5	0.0
MVC382	Pantoea vagans	470934	S	6	6	12	0.0
MVC382	Yersinia entomophaga	935293	S	8	0	8	0.0
MVC382	Paenibacillus sp. JDR-2	324057	S	17	0	17	0.0
MVC382	Xenorhabdus bovienii	40576	S	5	0	5	0.0
MVC382	Tatumella citrea	53336	S	6	0	6	0.0
MVC382	Pasteurella dagmatis	754	S	6	2	8	0.0
MVC382	Kluyvera intermedia	61648	S	38	7	45	1e-05
MVC382	Lelliottia amnigena	61646	S	58	4	62	2e-05
MVC382	Pluralibacter gergoviae	61647	S	55	1	56	1e-05
MVC382	Enterobacter asburiae	61645	S	198	25	223	5.9999999999999995e-05
MVC382	Kosakonia radicincitans	283686	S	154	216	370	9e-05
MVC382	Rahnella sp. ERMR1:05	1805933	S	4	0	4	0.0
MVC382	Homo sapiens	9606	S	99	1	100	2.9999999999999997e-05
MVC382	Enterobacteria phage Sf101	1524881	S	32	53	85	2e-05
MVC382	Erwinia persicina	55211	S	4	1	5	0.0
MVC382	Citrobacter freundii complex sp. CFNIH3	2077147	S	9	14	23	1e-05
MVC382	Kosakonia sacchari	1158459	S	149	18	167	4e-05
MVC382	Serratia marcescens	615	S	145	35	180	5e-05
MVC382	Enterobacter sp. R4-368	1166130	S	158	10	168	4e-05
MVC382	Citrobacter braakii	57706	S	202	515	717	0.00018
MVC382	Leminorella richardii	158841	S	23	0	23	1e-05
MVC382	Staphylococcus haemolyticus	1283	S	36	2	38	1e-05
MVC382	Candidatus Hamiltonella defensa	138072	S	4	0	4	0.0
MVC382	Lactococcus piscium	1364	S	55	1	56	1e-05
MVC382	Lonsdalea britannica	1082704	S	5	0	5	0.0
MVC382	Serratia fonticola	47917	S	74	0	74	2e-05
MVC478	Enterobacter sp. FY-07	1692238	S	19	0	19	1e-05
MVC478	Shigella dysenteriae	622	S	634	131	765	0.00025
MVC478	Escherichia marmotae	1499973	S	560	6	566	0.00018999999999999998
MVC478	Citrobacter farmeri	67824	S	21	13	34	1e-05
MVC478	Citrobacter rodentium	67825	S	161	9	170	5.9999999999999995e-05
MVC478	Citrobacter werkmanii	67827	S	40	32	72	2e-05
MVC478	Klebsiella pneumoniae	573	S	2399	1571	3970	0.00132
MVC478	Pectobacterium carotovorum	554	S	5	2	7	0.0
MVC478	Klebsiella oxytoca	571	S	18	29	47	2e-05
MVC478	Lelliottia jeotgali	1907578	S	37	2	39	1e-05
MVC478	Enterobacter cloacae	550	S	2302	172	2474	0.00082
MVC478	Raoultella planticola	575	S	16	2	18	1e-05
MVC478	Enterobacteriaceae bacterium w17	2282309	S	4	0	4	0.0
MVC478	Xenorhabdus doucetiae	351671	S	5	0	5	0.0
MVC478	Raoultella ornithinolytica	54291	S	19	30	49	2e-05
MVC478	Cronobacter turicensis	413502	S	5	1	6	0.0
MVC478	Cronobacter condimenti	1163710	S	7	0	7	0.0
MVC478	Proteus mirabilis	584	S	6	1	7	0.0
MVC478	Gibbsiella quercinecans	929813	S	6	0	6	0.0
MVC478	Citrobacter amalonaticus	35703	S	32	89	121	4e-05
MVC478	Xanthomonas oryzae	347	S	16	1	17	1e-05
MVC478	[Enterobacter] lignolyticus	1334193	S	24	2	26	1e-05
MVC478	Lelliottia sp. WB101	2153385	S	15	0	15	0.0
MVC478	Pluralibacter gergoviae	61647	S	20	0	20	1e-05
MVC478	Homo sapiens	9606	S	33	0	33	1e-05
MVC478	Lelliottia nimipressuralis	69220	S	7	0	7	0.0
MVC478	Enterobacteriaceae bacterium ENNIH2	1920109	S	9	29	38	1e-05
MVC478	Stanieria sp. NIES-3757	1807358	S	15	0	15	0.0
MVC478	Plautia stali symbiont	891974	S	7	0	7	0.0
MVC478	Cronobacter muytjensii	413501	S	5	0	5	0.0
MVC478	Leclercia adecarboxylata	83655	S	5	12	17	1e-05
MVC478	Paenibacillus mucilaginosus	61624	S	47	0	47	2e-05
MVC478	Enterobacter hormaechei	158836	S	15	5	20	1e-05
MVC478	Enterobacter sp. 638	399742	S	14	0	14	0.0
MVC478	Shigella sp. PAMC 28760	1813821	S	10	2137	2147	0.0007099999999999999
MVC478	Kluyvera intermedia	61648	S	11	0	11	0.0
MVC478	Citrobacter koseri	545	S	187	20	207	7e-05
MVC478	Lelliottia amnigena	61646	S	26	0	26	1e-05
MVC478	Citrobacter freundii	546	S	39	137	176	5.9999999999999995e-05
MVC478	Klebsiella aerogenes	548	S	73	5	78	2.9999999999999997e-05
MVC478	Enterobacter asburiae	61645	S	30	1	31	1e-05
MVC478	Escherichia albertii	208962	S	1248	19	1267	0.00042
MVC478	Salmonella bongori	54736	S	25	0	25	1e-05
MVC478	Providencia rettgeri	587	S	4	0	4	0.0
MVC478	Yersinia pestis	632	S	33	39	72	2e-05
MVC478	Shimwellia blattae	563	S	68	0	68	2e-05
MVC478	Morganella morganii	582	S	4	3	7	0.0
MVC478	Klebsiella michiganensis	1134687	S	4	15	19	1e-05
MVC478	Escherichia coli	562	S	1688075	1302687	2990762	0.9938299999999999
MVC478	Enterobacteriaceae bacterium ENNIH1	2066051	S	58	1	59	2e-05
MVC478	Escherichia fergusonii	564	S	224	7	231	8e-05
MVC478	Citrobacter sp. FDAARGOS_156	1702170	S	21	20	41	1e-05
MVC478	Kosakonia sacchari	1158459	S	19	0	19	1e-05
MVC478	Salmonella enterica	28901	S	3629	877	4506	0.0015
MVC478	Enterobacter cloacae complex sp.	2027919	S	5	0	5	0.0
MVC478	Pantoea ananatis	553	S	8	6	14	0.0
MVC478	Actinoalloteichus sp. AHMU CJ021	2072503	S	4	0	4	0.0
MVC478	Kosakonia cowanii	208223	S	23	0	23	1e-05
MVC478	Candidatus Sodalis pierantonius	1486991	S	4	0	4	0.0
MVC478	Serratia marcescens	615	S	29	5	34	1e-05
MVC478	Cronobacter universalis	535744	S	4	2	6	0.0
MVC478	Shigella flexneri	623	S	171	39	210	7e-05
MVC478	Kosakonia oryzae	497725	S	67	19	86	2.9999999999999997e-05
MVC478	Cedecea neteri	158822	S	23	0	23	1e-05
MVC478	Klebsiella quasivariicola	2026240	S	5	2	7	0.0
MVC478	Citrobacter braakii	57706	S	4	20	24	1e-05
MVC478	Staphylococcus aureus	1280	S	9	2	11	0.0
MVC478	Staphylococcus haemolyticus	1283	S	19	2	21	1e-05
MVC478	Citrobacter freundii complex sp. CFNIH2	2066049	S	4	27	31	1e-05
MVC478	Candidatus Hamiltonella defensa	138072	S	7	0	7	0.0
MVC478	Cutibacterium acnes	1747	S	6	-1	5	0.0
MVC478	Cronobacter sakazakii	28141	S	12	6	18	1e-05
MVC478	Buchnera aphidicola	9	S	5	5	10	0.0
MVC478	Enterobacter sp. HK169	1868135	S	4	0	4	0.0
MVC478	Cronobacter dublinensis	413497	S	61	12	73	2e-05
MVC478	Klebsiella quasipneumoniae	1463165	S	50	56	106	4e-05
MVC478	Enterobacteriaceae bacterium strain FGI 57	693444	S	28	0	28	1e-05
MVC478	Enterobacter cancerogenus	69218	S	9	0	9	0.0
MVC478	Enterobacter roggenkampii	1812935	S	46	3	49	2e-05
MVC478	Enterobacter sp. R4-368	1166130	S	12	0	12	0.0
MVC478	Enterobacter sp. SA187	1914861	S	55	1	56	2e-05
MVC478	Edwardsiella ictaluri	67780	S	8	6	14	0.0
MVC301	Photorhabdus thracensis	230089	S	4	4	8	0.0
MVC301	Escherichia marmotae	1499973	S	1615	120	1735	0.00041
MVC301	[Enterobacter] lignolyticus	1334193	S	60	0	60	1e-05
MVC301	Vibrio cholerae	666	S	5	46	51	1e-05
MVC301	Citrobacter sp. CRE-46	1703250	S	7	43	50	1e-05
MVC301	Citrobacter amalonaticus	35703	S	62	103	165	4e-05
MVC301	Raoultella ornithinolytica	54291	S	121	49	170	4e-05
